Day,Age,"Ad set name","Ad name","Campaign name","Delivery status","Delivery level","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Result Type",Results,"Amount spent (USD)","Cost per result","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install",ThruPlays,"Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","Result rate","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)"
2023-05-09,18-24,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1207,1227,"1-day click or 1-day view",1.016570008285,"Mobile app installs",1,0.02,,,,,,,1,1,,0.02,9,,,,,0.01629992,active,,21,,0.00095238,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,0.081499592502037,0.00733496,0.01548492,0.01711491,0.00814996,
2023-05-09,25-34,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,305,306,"1-day click or 1-day view",1.0032786885246,"Mobile app installs",1,0,,,,,,,1,1,,0,4,,,,,0,active,,9,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,0.32679738562092,0.0130719,0.01960784,0.02941176,0.0130719,
2023-05-09,35-44,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,62,63,"1-day click or 1-day view",1.0161290322581,,,0.01,,,,,,,,,,,3,,,,,0.15873016,active,,5,,0.002,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,,0.04761905,0.07936508,0.0952381,0.04761905,
2023-05-09,55-64,"BI Base: My Robi-USSD.txt - CTG","TK 107/189_Low App Adaption_Install","2304124904_P01|4800019327|Single App||_App Installs_$38.00_CPR- $0.12_317_My Robi Single App_Phase2_3mn for May'23_Install 6_USSD BI Base Remaining Data Check-CTG_Low App Adaption_May 2-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,68,97,"1-day click or 1-day view",1.4264705882353,,,0.01,,,,,,,,,,,5,,,,,0.10309278,active,,19,,0.00052632,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$38.00_CPR- $0.12_317_My Robi Single App_Phase2_3mn for May'23_Install 6_USSD BI Base Remaining Data Check-CTG_Low App Adaption_May 2-May 31_All FB",0,,,0.05154639,0.12371134,0.25773196,0.07216495,
2023-05-09,65+,"BI Base: My Robi-USSD.txt - CTG","TK 107/189_Low App Adaption_Install","2304124904_P01|4800019327|Single App||_App Installs_$38.00_CPR- $0.12_317_My Robi Single App_Phase2_3mn for May'23_Install 6_USSD BI Base Remaining Data Check-CTG_Low App Adaption_May 2-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,72,109,"1-day click or 1-day view",1.5138888888889,,,0.02,,,,,,,,,,,6,,,,,0.18348624,active,,23,,0.00086957,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$38.00_CPR- $0.12_317_My Robi Single App_Phase2_3mn for May'23_Install 6_USSD BI Base Remaining Data Check-CTG_Low App Adaption_May 2-May 31_All FB",0,,,0.05504587,0.18348624,0.20183486,0.09174312,
2023-05-09,45-54,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,21,23,"1-day click or 1-day view",1.0952380952381,,,0,,,,,,,,,,,2,,,,,0,active,,6,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,,0.08695652,0.26086957,0.26086957,0.13043478,
2023-05-09,55-64,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,4,"1-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,,,,,,
2023-05-09,65+,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","9TK 100MB_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2,2,"1-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",0,,,,,,,
2023-05-09,55-64,"BI Base: CTG & Rajshahi - Install But Didn't Purchase",29/46TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,4,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,2,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",0,,,,0.25,0.25,,
2023-05-09,65+,"BI Base: CTG & Rajshahi - Install But Didn't Purchase",29/46TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,18,27,"7-day click or 1-day view",1.5,"Mobile app purchases",1,0,,,1,1,,0,,,,,2,,,,,0,active,,8,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",1,,3.7037037037037,0.11111111,0.22222222,0.25925926,0.14814815,
2023-05-09,55-64,"BI Base: Sylhet - Install But Didn't Purchase",29/46TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,16,44,"7-day click or 1-day view",2.75,,,0,,,,,,,,,,,3,,,,,0,active,,15,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 18_Install But Didn't Purchase_Non-BEP _May 1-May 31_All FB",0,,,0.06818182,0.31818182,0.34090909,0.11363636,
2023-05-09,55-64,"Custom Audience: People who visited Roaming app or web page","Hajj Static 3 - App Conversion","2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,0,0,"7-day click or 1-day view",0,,,0,,,,,,,,,,,,,,,,,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",0,,,,,,,
2023-05-09,55-64,"BI Base: CTG & Rajshahi  - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,8,11,"7-day click or 1-day view",1.375,,,0,,,,,,,,,,,2,,,,,0,active,,6,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",0,,,0.18181818,0.54545455,0.63636364,0.18181818,
2023-05-09,65+,"BI Base: CTG & Rajshahi  - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,16,41,"7-day click or 1-day view",2.5625,"Mobile app purchases",1,0.02,,,1,1,,0.02,,,,,3,,,,,0.48780488,active,,8,,0.0025,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",0,,2.4390243902439,0.07317073,0.19512195,0.19512195,0.07317073,
2023-05-09,45-54,"BI Base: CTG & Rajshahi  - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,30,43,"7-day click or 1-day view",1.4333333333333,"Mobile app purchases",1,0.01,,,1,1,,0.01,,,,,3,,,,,0.23255814,active,,16,,0.000625,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",1,,2.3255813953488,0.11627907,0.3255814,0.37209302,0.11627907,
2023-05-09,65+,"Custom Audience: Lookalike 2% Robi Goongoon Base","Goongoon generic always on - Reach","2304124575_P03|4800019304|||Reach|_$5,830.00_CPR- $0.15_3,238,889_freq 12_VAS_Goongoon_2Mn-April'23_Reach_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,608,752,"7-day click or 1-day view",1.2368421052632,Reach,608,0.02,0.032894736842105,,,,,,,,,,,,,,,0.02659574,active,1,4,,0.005,,2023-05-09,2023-05-09,"2304124575_P03|4800019304|||Reach|_$5,830.00_CPR- $0.15_3,238,889_freq 12_VAS_Goongoon_2Mn-April'23_Reach_Apr 13-Jun 30_All FB",7,,80.851063829787,0,0,0,0,
2023-05-09,55-64,"BI Base: Kushtia - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,18,30,"7-day click or 1-day view",1.6666666666667,,,0.01,,,,,,,,,,,5,,,,,0.33333333,active,,14,,0.00071429,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",0,,,0.16666667,0.43333333,0.5,0.2,
2023-05-09,65+,"BI Base: Kushtia - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,20,54,"7-day click or 1-day view",2.7,,,0.02,,,,,,,,,,,4,,,,,0.37037037,active,,14,,0.00142857,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",1,,,0.07407407,0.25925926,0.22222222,0.11111111,
2023-05-09,45-54,"Custom Audience: AI_HP_All Robi User ecluding above affinity & 180 days active users","Goongoon generic always on - Reach","2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3169,3264,"7-day click or 1-day view",1.0299779110129,Reach,3169,0.82030838661151,0.25885401912638,,,,,,,,,,,,,,,0.25131997,active,1,15,,0.05468723,,2023-05-09,2023-05-09,"2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",20,,97.089460784314,0,0,0,0,
2023-05-09,55-64,"Custom Audience: AI_HP_All Robi User ecluding above affinity & 180 days active users","Goongoon generic always on - Reach","2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,960,1078,"7-day click or 1-day view",1.1229166666667,Reach,960,0.35013162843174,0.36472044628306,,,,,,,,,,,,,,,0.32479743,active,1,2,,0.17506581,,2023-05-09,2023-05-09,"2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",4,,89.053803339518,0,0,0,0,
2023-05-09,65+,"Custom Audience: AI_HP_All Robi User ecluding above affinity & 180 days active users","Goongoon generic always on - Reach","2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,544,798,"7-day click or 1-day view",1.4669117647059,Reach,544,0.18006769462204,0.33100679158463,,,,,,,,,,,,,,,0.22564874,active,2,10,1,0.01800677,,2023-05-09,2023-05-09,"2304124575_P03|4800019304|||Reach|_$2,085.00_CPR- $0.15_1,737,500_freq 8_VAS_Goongoon_2Mn-April'23_Reach 2_Apr 13-Jun 30_All FB",10,,68.170426065163,0,0,0,0,
2023-05-09,55-64,"Custom Audience: MFS_SP_BKASH_ROBI.txt MFS_SP_UPAY_ROBI.txt MFS_SP_NAGAD_ROBI.txt Single app recharge base MFS recharge base","Alpha recharge - Install","2304124605_P01|4800019303|||_App Installs_$418.00_CPR- $0.8_588_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,184,278,"1-day click or 1-day view",1.5108695652174,,,0.15,,,,,,,,,,,48,,,,,0.53956835,active,1,106,,0.00141509,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_App Installs_$418.00_CPR- $0.8_588_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",0,,,0.17266187,0.34532374,0.37410072,0.20143885,
2023-05-09,65+,"Custom Audience: 90 Days Active User","Alpha recharge - Conversion","2304124605_P01|4800019303|||_Conversions (App)_$790.00_CPR- $0.03_26,333_SO Alpha_2.2Mn-April'23__Apr 17-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,46,106,"7-day click or 1-day view",2.304347826087,"Mobile app purchases",24,0.04,,,24,24,,0.00166667,,,,,10,,,,,0.37735849,active,,19,,0.00210526,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_Conversions (App)_$790.00_CPR- $0.03_26,333_SO Alpha_2.2Mn-April'23__Apr 17-Jun 30_All FB",5,,22.641509433962,0.09433962,0.1509434,0.18867925,0.11320755,
2023-05-09,35-44,"Custom Audience: People who visited Roaming app or web page","Hajj Static 3 - App Conversion","2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,10,18,"7-day click or 1-day view",1.8,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,45-54,"Custom Audience: People who visited Roaming app or web page","Hajj Static 3 - App Conversion","2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3,6,"7-day click or 1-day view",2,"Mobile app purchases",1,0,,,1,1,,0,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",0,,16.666666666667,0,0,0,0,
2023-05-09,35-44,"Custom Audience: Import & Export filtered by Single App User","Hajj Static 1 - traffic","2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,5,"7-day click or 1-day view",1.25,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,45-54,"Custom Audience: Import & Export filtered by Single App User","Hajj Static 1 - traffic","2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,45-54,"Remarketing: 25% Brand Thematic Video Views Minus 180 days active","598 & 648tk_MAU_Install","2304124904_P01|4800019327|Single App||_App Installs_$760.00_CPR- $0.12_6,333_My Robi Single App_Phase2_3mn for May'23_Install 2_Brand Campaign Engagement Excluding No App _MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,7,7,"1-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$760.00_CPR- $0.12_6,333_My Robi Single App_Phase2_3mn for May'23_Install 2_Brand Campaign Engagement Excluding No App _MAU_May 1-May 31_All FB",0,,,,0.14285714,0.14285714,0.14285714,
2023-05-09,18-24,"Core Audience: Jan_W1_2022_FullBasePredictiveRoamers.txt","Hajj (Dynamic) - Engagement","2304124574_P01|4800019308|||_Engagement_$395.00_CPR- $0.03_13,167_CLM_INTERNATIONAL ROAMING _AlwaysOn_Engagement_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1044,1057,"7-day click or 1-day view",1.0124521072797,"Post engagement",688,0.15,0.00021802325581395,,,,,,,,,,571,,,,,0.14191107,active,1,688,,0.00021802,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Engagement_$395.00_CPR- $0.03_13,167_CLM_INTERNATIONAL ROAMING _AlwaysOn_Engagement_Apr 13-Jun 30_All FB",1,,65.089877010407,0.53926206,0.59981079,0.6641438,0.55439924,
2023-05-09,65+,"Core Audience: Business Executives","Hajj Static 2 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,55-64,"Core Audience: Business Executives","Hajj Static 2 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,25-34,"Core Audience: Business Executives","Hajj Static 3 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,14,27,"7-day click or 1-day view",1.9285714285714,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,35-44,"Core Audience: Business Executives","Hajj Static 3 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,5,"7-day click or 1-day view",1.25,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0,0,0,0,
2023-05-09,55-64,"Core Audience: Business Executives","Hajj Static 3 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,4,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0,0,0,0,
